id,category,task_type,source,language,domain,is_ip,ip_type,novelty_score
IPE_003659,trade_secret,knowledge_extraction,patent_application,es,automotive,True,trade_secret,0.815
IPE_003660,trade_secret,entity_recognition,meeting_minutes,en,biotechnology,True,trade_secret,0.824
IPE_003661,trade_secret,ip_detection,technical_report,es,automotive,True,trade_secret,0.937
IPE_003662,trade_secret,knowledge_extraction,meeting_minutes,ja,energy,True,trade_secret,0.923
IPE_003663,trade_secret,ip_detection,patent_application,de,energy,True,trade_secret,0.931
IPE_003664,trade_secret,relation_extraction,technical_report,es,biotechnology,True,trade_secret,0.862
IPE_003665,trade_secret,relation_extraction,research_paper,en,pharmaceutical,True,trade_secret,0.849
IPE_003666,trade_secret,knowledge_extraction,research_paper,de,software,True,trade_secret,0.917
IPE_003667,trade_secret,relation_extraction,meeting_minutes,ja,software,True,trade_secret,0.824
IPE_003668,trade_secret,knowledge_extraction,research_paper,zh,biotechnology,True,trade_secret,0.917
IPE_003669,trade_secret,entity_recognition,patent_application,de,aerospace,True,trade_secret,0.863
IPE_003670,trade_secret,entity_recognition,meeting_minutes,zh,automotive,True,trade_secret,0.903
IPE_003671,trade_secret,ip_detection,meeting_minutes,de,biotechnology,True,trade_secret,0.866
IPE_003672,trade_secret,ip_detection,research_paper,zh,biotechnology,True,trade_secret,0.948
IPE_003673,trade_secret,knowledge_extraction,meeting_minutes,ja,aerospace,True,trade_secret,0.841
IPE_003674,trade_secret,entity_recognition,legal_document,en,biotechnology,True,trade_secret,0.857
IPE_003675,trade_secret,relation_extraction,patent_application,en,energy,True,trade_secret,0.83
IPE_003676,trade_secret,entity_recognition,patent_application,de,energy,True,trade_secret,0.941
IPE_003677,trade_secret,entity_recognition,patent_application,en,biotechnology,True,trade_secret,0.815
IPE_003678,trade_secret,ip_detection,patent_application,en,biotechnology,True,trade_secret,0.939
IPE_003679,trade_secret,ip_detection,meeting_minutes,es,energy,True,trade_secret,0.824
IPE_003680,trade_secret,knowledge_extraction,legal_document,fr,automotive,True,trade_secret,0.903
IPE_003681,trade_secret,knowledge_extraction,patent_application,de,energy,True,trade_secret,0.888
IPE_003682,trade_secret,relation_extraction,research_paper,es,pharmaceutical,True,trade_secret,0.875
IPE_003683,trade_secret,ip_detection,technical_report,es,energy,True,trade_secret,0.888
IPE_003684,trade_secret,entity_recognition,meeting_minutes,es,manufacturing,True,trade_secret,0.884
IPE_003685,trade_secret,entity_recognition,research_paper,en,automotive,True,trade_secret,0.909
IPE_003686,trade_secret,knowledge_extraction,research_paper,es,energy,True,trade_secret,0.817
IPE_003687,trade_secret,entity_recognition,meeting_minutes,es,software,True,trade_secret,0.818
IPE_003688,trade_secret,knowledge_extraction,legal_document,fr,pharmaceutical,True,trade_secret,0.901
IPE_003689,trade_secret,ip_detection,technical_report,zh,energy,True,trade_secret,0.941
IPE_003690,trade_secret,entity_recognition,legal_document,ja,biotechnology,True,trade_secret,0.822
IPE_003691,trade_secret,relation_extraction,patent_application,es,biotechnology,True,trade_secret,0.83
IPE_003692,trade_secret,ip_detection,patent_application,ja,energy,True,trade_secret,0.9
IPE_003693,trade_secret,entity_recognition,technical_report,fr,biotechnology,True,trade_secret,0.937
IPE_003694,trade_secret,knowledge_extraction,research_paper,ja,automotive,True,trade_secret,0.935
IPE_003695,trade_secret,knowledge_extraction,research_paper,de,aerospace,True,trade_secret,0.821
IPE_003696,trade_secret,ip_detection,research_paper,es,energy,True,trade_secret,0.876
IPE_003697,trade_secret,knowledge_extraction,meeting_minutes,de,automotive,True,trade_secret,0.929
IPE_003698,trade_secret,ip_detection,patent_application,ja,software,True,trade_secret,0.911
IPE_003699,trade_secret,knowledge_extraction,meeting_minutes,zh,energy,True,trade_secret,0.943
IPE_003700,trade_secret,relation_extraction,research_paper,en,energy,True,trade_secret,0.875
IPE_003701,trade_secret,knowledge_extraction,technical_report,de,aerospace,True,trade_secret,0.832
IPE_003702,trade_secret,knowledge_extraction,patent_application,fr,biotechnology,True,trade_secret,0.947
IPE_003703,trade_secret,entity_recognition,meeting_minutes,fr,pharmaceutical,True,trade_secret,0.947
IPE_003704,trade_secret,relation_extraction,research_paper,es,aerospace,True,trade_secret,0.9
IPE_003705,trade_secret,knowledge_extraction,meeting_minutes,ja,pharmaceutical,True,trade_secret,0.895
IPE_003706,trade_secret,entity_recognition,patent_application,de,software,True,trade_secret,0.808
IPE_003707,trade_secret,entity_recognition,meeting_minutes,de,energy,True,trade_secret,0.907
IPE_003708,trade_secret,entity_recognition,meeting_minutes,de,software,True,trade_secret,0.851
IPE_003709,trade_secret,ip_detection,legal_document,en,aerospace,True,trade_secret,0.863
IPE_003710,trade_secret,entity_recognition,research_paper,zh,pharmaceutical,True,trade_secret,0.875
IPE_003711,trade_secret,ip_detection,research_paper,es,automotive,True,trade_secret,0.94
IPE_003712,trade_secret,entity_recognition,research_paper,zh,biotechnology,True,trade_secret,0.801
IPE_003713,trade_secret,knowledge_extraction,legal_document,de,automotive,True,trade_secret,0.913
IPE_003714,trade_secret,ip_detection,meeting_minutes,ja,manufacturing,True,trade_secret,0.853
IPE_003715,trade_secret,entity_recognition,legal_document,en,automotive,True,trade_secret,0.912
IPE_003716,trade_secret,relation_extraction,technical_report,en,manufacturing,True,trade_secret,0.832
IPE_003717,trade_secret,relation_extraction,meeting_minutes,zh,automotive,True,trade_secret,0.937
IPE_003718,trade_secret,knowledge_extraction,technical_report,en,software,True,trade_secret,0.827
IPE_003719,trade_secret,knowledge_extraction,patent_application,fr,energy,True,trade_secret,0.925
IPE_003720,trade_secret,entity_recognition,meeting_minutes,en,energy,True,trade_secret,0.817
IPE_003721,trade_secret,relation_extraction,legal_document,en,pharmaceutical,True,trade_secret,0.926
IPE_003722,trade_secret,ip_detection,meeting_minutes,fr,aerospace,True,trade_secret,0.883
IPE_003723,trade_secret,entity_recognition,patent_application,ja,manufacturing,True,trade_secret,0.847
IPE_003724,trade_secret,knowledge_extraction,research_paper,zh,energy,True,trade_secret,0.83
IPE_003725,trade_secret,entity_recognition,technical_report,en,biotechnology,True,trade_secret,0.877
IPE_003726,trade_secret,relation_extraction,legal_document,es,automotive,True,trade_secret,0.825
IPE_003727,trade_secret,entity_recognition,patent_application,ja,energy,True,trade_secret,0.947
IPE_003728,trade_secret,entity_recognition,patent_application,de,pharmaceutical,True,trade_secret,0.899
IPE_003729,trade_secret,ip_detection,research_paper,fr,energy,True,trade_secret,0.84
IPE_003730,trade_secret,entity_recognition,meeting_minutes,en,software,True,trade_secret,0.899
IPE_003731,trade_secret,relation_extraction,research_paper,es,biotechnology,True,trade_secret,0.824
IPE_003732,trade_secret,ip_detection,legal_document,en,automotive,True,trade_secret,0.9
IPE_003733,trade_secret,relation_extraction,meeting_minutes,zh,aerospace,True,trade_secret,0.924
IPE_003734,trade_secret,entity_recognition,meeting_minutes,de,manufacturing,True,trade_secret,0.86
IPE_003735,trade_secret,ip_detection,patent_application,zh,biotechnology,True,trade_secret,0.862
IPE_003736,trade_secret,relation_extraction,research_paper,de,software,True,trade_secret,0.908
IPE_003737,trade_secret,ip_detection,patent_application,en,biotechnology,True,trade_secret,0.93
IPE_003738,trade_secret,knowledge_extraction,research_paper,en,automotive,True,trade_secret,0.845
IPE_003739,trade_secret,knowledge_extraction,patent_application,ja,biotechnology,True,trade_secret,0.842
IPE_003740,trade_secret,entity_recognition,technical_report,es,manufacturing,True,trade_secret,0.812
IPE_003741,trade_secret,ip_detection,patent_application,es,pharmaceutical,True,trade_secret,0.852
IPE_003742,trade_secret,relation_extraction,research_paper,zh,software,True,trade_secret,0.806
IPE_003743,trade_secret,ip_detection,meeting_minutes,fr,software,True,trade_secret,0.866
IPE_003744,trade_secret,relation_extraction,patent_application,es,energy,True,trade_secret,0.833
IPE_003745,trade_secret,relation_extraction,meeting_minutes,ja,manufacturing,True,trade_secret,0.923
IPE_003746,trade_secret,entity_recognition,technical_report,zh,pharmaceutical,True,trade_secret,0.847
IPE_003747,trade_secret,knowledge_extraction,research_paper,en,pharmaceutical,True,trade_secret,0.931
IPE_003748,trade_secret,entity_recognition,research_paper,zh,aerospace,True,trade_secret,0.88
IPE_003749,trade_secret,knowledge_extraction,technical_report,fr,energy,True,trade_secret,0.896
IPE_003750,trade_secret,knowledge_extraction,legal_document,en,automotive,True,trade_secret,0.806
IPE_003751,trade_secret,relation_extraction,meeting_minutes,fr,aerospace,True,trade_secret,0.893
IPE_003752,trade_secret,ip_detection,patent_application,fr,automotive,True,trade_secret,0.932
IPE_003753,trade_secret,relation_extraction,technical_report,en,software,True,trade_secret,0.882
IPE_003754,trade_secret,ip_detection,patent_application,ja,software,True,trade_secret,0.923
IPE_003755,trade_secret,entity_recognition,research_paper,fr,manufacturing,True,trade_secret,0.869
IPE_003756,trade_secret,entity_recognition,research_paper,zh,automotive,True,trade_secret,0.826
IPE_003757,trade_secret,ip_detection,legal_document,ja,biotechnology,True,trade_secret,0.866
IPE_003758,trade_secret,entity_recognition,legal_document,en,biotechnology,True,trade_secret,0.891
IPE_003759,trade_secret,ip_detection,legal_document,de,biotechnology,True,trade_secret,0.946
IPE_003760,trade_secret,relation_extraction,meeting_minutes,de,software,True,trade_secret,0.883
IPE_003761,trade_secret,knowledge_extraction,technical_report,de,biotechnology,True,trade_secret,0.884
IPE_003762,trade_secret,ip_detection,meeting_minutes,ja,biotechnology,True,trade_secret,0.833
IPE_003763,trade_secret,relation_extraction,research_paper,en,energy,True,trade_secret,0.842
IPE_003764,trade_secret,ip_detection,research_paper,ja,pharmaceutical,True,trade_secret,0.93
IPE_003765,trade_secret,entity_recognition,technical_report,es,manufacturing,True,trade_secret,0.915
IPE_003766,trade_secret,ip_detection,research_paper,de,pharmaceutical,True,trade_secret,0.828
IPE_003767,trade_secret,relation_extraction,research_paper,en,software,True,trade_secret,0.928
IPE_003768,trade_secret,ip_detection,patent_application,en,software,True,trade_secret,0.868
IPE_003769,trade_secret,ip_detection,patent_application,de,automotive,True,trade_secret,0.93
IPE_003770,trade_secret,relation_extraction,patent_application,fr,pharmaceutical,True,trade_secret,0.877
IPE_003771,trade_secret,relation_extraction,research_paper,en,aerospace,True,trade_secret,0.826
IPE_003772,trade_secret,entity_recognition,legal_document,de,energy,True,trade_secret,0.895
IPE_003773,trade_secret,ip_detection,meeting_minutes,zh,software,True,trade_secret,0.942
IPE_003774,trade_secret,ip_detection,patent_application,zh,aerospace,True,trade_secret,0.933
IPE_003775,trade_secret,ip_detection,technical_report,de,software,True,trade_secret,0.83
IPE_003776,trade_secret,relation_extraction,technical_report,de,energy,True,trade_secret,0.818
IPE_003777,trade_secret,ip_detection,technical_report,fr,manufacturing,True,trade_secret,0.862
IPE_003778,trade_secret,entity_recognition,technical_report,de,aerospace,True,trade_secret,0.82
IPE_003779,trade_secret,knowledge_extraction,meeting_minutes,zh,automotive,True,trade_secret,0.821
IPE_003780,trade_secret,knowledge_extraction,legal_document,es,pharmaceutical,True,trade_secret,0.928
IPE_003781,trade_secret,entity_recognition,legal_document,de,pharmaceutical,True,trade_secret,0.942
IPE_003782,trade_secret,relation_extraction,patent_application,en,aerospace,True,trade_secret,0.924
IPE_003783,trade_secret,knowledge_extraction,legal_document,de,automotive,True,trade_secret,0.823
IPE_003784,trade_secret,entity_recognition,patent_application,fr,pharmaceutical,True,trade_secret,0.942
IPE_003785,trade_secret,entity_recognition,meeting_minutes,es,energy,True,trade_secret,0.852
IPE_003786,trade_secret,ip_detection,technical_report,zh,manufacturing,True,trade_secret,0.946
IPE_003787,trade_secret,relation_extraction,meeting_minutes,fr,aerospace,True,trade_secret,0.852
IPE_003788,trade_secret,relation_extraction,patent_application,fr,aerospace,True,trade_secret,0.92
IPE_003789,trade_secret,ip_detection,research_paper,zh,energy,True,trade_secret,0.849
IPE_003790,trade_secret,relation_extraction,research_paper,en,pharmaceutical,True,trade_secret,0.946
IPE_003791,trade_secret,ip_detection,patent_application,zh,aerospace,True,trade_secret,0.804
IPE_003792,trade_secret,relation_extraction,research_paper,en,automotive,True,trade_secret,0.917
IPE_003793,trade_secret,entity_recognition,research_paper,en,energy,True,trade_secret,0.925
IPE_003794,trade_secret,entity_recognition,technical_report,ja,energy,True,trade_secret,0.852
IPE_003795,trade_secret,ip_detection,legal_document,ja,energy,True,trade_secret,0.898
IPE_003796,trade_secret,relation_extraction,technical_report,de,aerospace,True,trade_secret,0.928
IPE_003797,trade_secret,entity_recognition,research_paper,ja,pharmaceutical,True,trade_secret,0.867
IPE_003798,trade_secret,relation_extraction,patent_application,zh,software,True,trade_secret,0.836
IPE_003799,trade_secret,ip_detection,legal_document,de,software,True,trade_secret,0.917
IPE_003800,trade_secret,ip_detection,patent_application,es,aerospace,True,trade_secret,0.854
IPE_003801,trade_secret,relation_extraction,technical_report,fr,software,True,trade_secret,0.861
IPE_003802,trade_secret,knowledge_extraction,legal_document,es,pharmaceutical,True,trade_secret,0.848
IPE_003803,trade_secret,entity_recognition,technical_report,es,biotechnology,True,trade_secret,0.813
IPE_003804,trade_secret,ip_detection,patent_application,zh,energy,True,trade_secret,0.899
IPE_003805,trade_secret,knowledge_extraction,research_paper,ja,automotive,True,trade_secret,0.934
IPE_003806,trade_secret,ip_detection,patent_application,zh,aerospace,True,trade_secret,0.845
IPE_003807,trade_secret,knowledge_extraction,meeting_minutes,en,manufacturing,True,trade_secret,0.919
IPE_003808,trade_secret,relation_extraction,patent_application,fr,manufacturing,True,trade_secret,0.805
IPE_003809,trade_secret,knowledge_extraction,meeting_minutes,zh,pharmaceutical,True,trade_secret,0.839
IPE_003810,trade_secret,knowledge_extraction,research_paper,fr,energy,True,trade_secret,0.892
IPE_003811,trade_secret,entity_recognition,meeting_minutes,zh,manufacturing,True,trade_secret,0.869
